u,v,common_neighbors,jaccard,adamic_adar,resource_allocation,preferential_attachment,label
26393,88650,5,0.11904761904761904,1.213465802436385,0.08189317661168018,246,1
26393,80327,13,0.203125,3.483896892324317,0.34797071970955784,1476,1
26393,33692,4,0.08695652173913043,1.04998574565753,0.09186254447578489,369,1
26393,129609,12,0.2857142857142857,3.2873497664393803,0.34407317562214035,533,1
52480,107534,3,0.02586206896551724,0.9063385029883481,0.1130007558578987,2418,1
52480,87607,0,0.0,0.0,0.0,130,1
52480,91646,3,0.08823529411764706,0.7807456773983288,0.07565656565656566,286,1
52480,5799,1,0.02564102564102564,0.265872585674852,0.023255813953488372,364,1
52480,80327,2,0.03333333333333333,0.5726955836066702,0.06142728093947606,936,1
52480,56184,3,0.057692307692307696,0.9476493712414215,0.14752791068580542,754,1
52480,53358,2,0.06060606060606061,0.5718817821158637,0.060798548094373864,234,1
52480,131639,6,0.13333333333333333,1.4224422216971466,0.09229485963159577,650,1
122476,30014,30,0.6122448979591837,7.800176375388,0.6621616646591011,1530,1
122476,80358,30,0.6,7.7696068610738,0.6511914369831344,1564,1
122476,67855,31,0.6888888888888889,8.06167907722468,0.6838427613401977,1428,1
122476,12720,26,0.6666666666666666,6.80648308540088,0.578815464415788,1054,1
122476,42373,30,0.6122448979591837,7.792903781272937,0.6594830932305297,1530,1
122476,19501,30,0.5882352941176471,7.835280771236457,0.6720384930658223,1598,1
122476,19611,29,0.5686274509803921,7.508524765798343,0.629497755987128,1564,1
122476,84737,24,0.48,6.311003766139791,0.5471569868177005,1360,1
122476,90462,29,0.5686274509803921,7.598134056939896,0.6572148315569282,1564,1
53501,78579,9,0.42857142857142855,2.235192708853198,0.17364405459266347,224,1
53501,5541,3,0.17647058823529413,0.8612801853606087,0.0922077922077922,64,1
53501,15505,14,0.4375,4.077086239432645,0.5515715125048516,480,1
53501,40427,8,0.24242424242424243,1.9370997705479653,0.14488073815677452,400,1
110335,3529,6,0.6666666666666666,1.8679637447069288,0.2661290322580645,56,1
110335,28246,6,0.2727272727272727,2.0099266590390372,0.350319829424307,160,1
110335,32121,7,0.7777777777777778,2.105135383296064,0.29144886168237155,64,1
105218,12011,7,0.14583333333333334,2.1391802708384815,0.2889152024446142,414,1
105218,3194,6,0.12,1.5533537507312625,0.1429550753463797,460,1
105218,30180,8,0.1702127659574468,2.2855723003513893,0.26257699821167313,414,1
105218,123677,8,0.15384615384615385,2.3617687319748564,0.3022595378942128,644,1
105218,118014,2,0.0425531914893617,1.2136523021691166,0.37037037037037035,138,1
105218,12633,13,0.2708333333333333,4.42203211186638,0.7755182443618744,690,1
105218,3001,5,0.0684931506849315,1.2344247618274617,0.09947681447681449,1472,1
105218,89461,5,0.10638297872340426,1.6834347395022315,0.27606295149638804,276,1
105218,39062,21,0.3230769230769231,7.366629682252034,1.3132183866862934,1840,1
105218,101262,6,0.058823529411764705,1.4345135216136873,0.10592644007868922,2852,1
105218,69887,5,0.10204081632653061,1.7606470190904906,0.3177296181630547,368,1
105218,64973,2,0.03636363636363636,0.4643689411919041,0.029484029484029485,506,1
105218,61497,4,0.08163265306122448,1.492502310429888,0.2875415282392026,322,1
105218,16442,4,0.057971014492753624,0.9176655267052993,0.05826167854295994,1242,1
105218,119083,3,0.034482758620689655,0.9031436301823793,0.12796887796887796,2024,1
105218,66413,9,0.15517241379310345,2.6043898296278862,0.32483936858936857,966,1
105218,12462,5,0.09090909090909091,1.6147190545151497,0.2566280451574569,644,1
105218,88932,5,0.10416666666666667,1.9059806019695311,0.3923063255152807,322,1
105218,19075,14,0.17073170731707318,4.659543445317604,0.7797966834644153,2300,1
105218,46358,3,0.05263157894736842,1.2936692704143535,0.30897009966777406,644,1
105218,120125,6,0.10526315789473684,1.4732321046398131,0.11073222573222574,782,1
105218,36024,5,0.09090909090909091,1.2344247618274617,0.09947681447681449,644,1
105218,122873,0,0.0,0.0,0.0,414,1
105218,79974,5,0.08333333333333333,1.9019220941583699,0.39009803921568625,874,1
105218,94560,3,0.047619047619047616,1.2936692704143535,0.30897009966777406,920,1
105218,3890,2,0.0425531914893617,1.2136523021691166,0.37037037037037035,138,1
77378,117387,7,0.35,2.58894931017477,0.48716776348355295,152,1
77378,114160,7,0.3333333333333333,2.8186884973784694,0.5990296253454148,171,1
77378,50945,5,0.15151515151515152,1.550977594604733,0.23925629724177816,361,1
77378,129185,3,0.14285714285714285,1.0519619087813012,0.21923076923076923,95,1
77378,10194,7,0.3333333333333333,2.7955247622869135,0.5903423666581561,171,1
77378,86113,7,0.18421052631578946,2.9437166991701975,0.6629919393077288,494,1
77378,64984,4,0.09523809523809523,1.3500425935062772,0.23235974551764024,513,1
77378,39903,8,0.4,3.0956263907873267,0.6260566523724418,171,1
77378,84918,7,0.14285714285714285,2.8186884973784694,0.5990296253454148,703,1
77378,99521,3,0.14285714285714285,1.0519619087813012,0.21923076923076923,95,1
77378,9387,6,0.2857142857142857,1.7131155950791328,0.2039249132261836,152,1
77378,106949,6,0.14634146341463414,2.488597085856779,0.5518808281966177,532,1
77378,81792,5,0.17857142857142858,1.5997772732413251,0.2478809571822276,266,1
77378,47176,7,0.35,2.58894931017477,0.48716776348355295,152,1
117387,39903,7,0.7,2.47345296875646,0.42868823131981026,72,1
117387,106949,5,0.16129032258064516,1.8664236638259117,0.3545124071439861,224,1
117387,114160,6,0.5454545454545454,2.1965150753476026,0.40166120429278324,72,1
117387,86113,6,0.21428571428571427,2.3215432771393303,0.4656235182550972,208,1
117387,10194,6,0.5454545454545454,2.1733513402560467,0.3929739456055245,72,1
117387,84918,6,0.15384615384615385,2.1965150753476026,0.40166120429278324,296,1
130322,130456,1,0.016129032258064516,0.24954251462921184,0.01818181818181818,180,1
130322,88122,16,0.25806451612903225,4.0477379970105565,0.3233768521158146,1080,1
130322,87340,10,0.15625,2.4899318572787554,0.1905616287214065,840,1
130322,122347,22,0.25882352941176473,5.533022543524569,0.4347391794477397,2820,1
130322,121270,2,0.018691588785046728,0.5267782264941933,0.04518371400198609,2940,1
130322,80593,26,0.28888888888888886,6.528767902863314,0.5009633159598265,3360,1
130322,62650,21,0.21,5.430513629373424,0.467696774718424,3660,1
130322,104961,28,0.27450980392156865,7.2083054956223,0.6092443479920137,4200,1
130322,115961,5,0.053763440860215055,1.409808022781675,0.15695212372522202,2280,1
130322,117988,7,0.11290322580645161,1.8887422882533327,0.21028120374873988,540,1
130322,61620,16,0.1797752808988764,4.158440914911265,0.3541066276126957,2700,1
130322,131043,30,0.2631578947368421,7.975455928833777,0.7574401925869394,5040,1
130322,107852,15,0.14705882352941177,3.6650778558049626,0.256344602136261,3420,1
130322,38584,14,0.1917808219178082,3.473478808066483,0.2575619758589889,1620,1
130322,47524,6,0.0967741935483871,1.641135835062578,0.18566494698962593,480,1
130322,58726,2,0.03278688524590164,0.5344632772767,0.04895833333333333,180,1
23890,121270,5,0.1,1.2174875520144441,0.0903687211556399,294,1
23890,27728,4,0.13333333333333333,0.9521034730830961,0.0639514875955492,168,1
23890,129945,4,0.1,0.9837667993650477,0.07475235708318415,228,1
16379,105901,1,0.009174311926605505,0.23537745555238682,0.014285714285714285,2400,1
16379,9990,13,0.3939393939393939,3.444773739907289,0.323490309187533,480,1
16379,44365,22,0.46808510638297873,5.903950973523856,0.5828839114914532,1170,1
16379,27470,21,0.21875,5.593487527458502,0.5355446702729018,2610,1
16379,83797,25,0.78125,6.801459829038264,0.6847258478705948,810,1
16379,1231,21,0.40384615384615385,5.351639470485651,0.4572736990628769,1290,1
16379,1235,20,0.6451612903225806,5.396537713684724,0.5375934078462807,630,1
16379,91699,22,0.6875,5.813652482625593,0.5386965929620295,720,1
16379,57894,23,0.46,6.313406484050426,0.6518491442494877,1290,1
16379,128175,27,0.8181818181818182,7.219791153237146,0.7037592219039688,900,1
16379,78689,24,0.6857142857142857,6.407312009721121,0.6257980168470861,870,1
16379,2253,19,0.5135135135135135,4.890109281287139,0.4244008821750907,780,1
3193,93131,14,0.3684210526315789,3.9436702334629623,0.4193375283359253,612,1
3193,87237,15,0.6818181818181818,4.132871515429017,0.41306686663681214,342,1
3193,101953,14,0.5,3.8666301306600386,0.39177371440138486,432,1
3193,104045,2,0.10526315789473684,0.5392601656050364,0.05028248587570622,54,1
3193,127825,14,0.4117647058823529,3.933234621719089,0.41541595970847434,540,1
40427,15505,10,0.2222222222222222,2.5149081474847486,0.2203309731302721,750,1
40427,98639,10,0.24390243902439024,2.347669473748343,0.16020843371702823,650,1
40427,15610,6,0.2,1.361819252690031,0.08297597625201265,275,1
75467,120167,10,0.5555555555555556,3.7476038474870776,0.6942173023055376,196,1
75467,103895,11,0.6470588235294118,4.116873220555933,0.7608839689722042,196,1
75467,95858,10,0.5882352941176471,3.7476038474870768,0.6942173023055376,182,1
75467,104525,10,0.5555555555555556,3.7476038474870768,0.6942173023055376,196,1
75467,82217,12,0.6666666666666666,4.534647695896019,0.8514975220857572,224,1
75467,44937,10,0.5882352941176471,3.736655783925748,0.6887227968110321,182,1
75467,17002,11,0.6111111111111112,4.126527029177028,0.765645873734109,210,1
75467,93026,11,0.6111111111111112,4.126527029177028,0.765645873734109,210,1
75467,28237,10,0.5882352941176471,3.7270019753046517,0.6839608920491274,182,1
75467,46374,10,0.5555555555555556,3.7488981024273094,0.6949499030381383,196,1
75467,99974,11,0.6111111111111112,4.155724514206067,0.7800689506571858,210,1
75467,93509,11,0.6470588235294118,4.116873220555933,0.7608839689722042,196,1
120167,44937,11,0.6875,4.105925156994604,0.7553894634776985,182,1
120167,95858,10,0.5882352941176471,3.7463095925468455,0.6934847015729367,182,1
120167,79518,11,0.6470588235294118,4.105925156994604,0.7553894634776985,196,1
120167,46374,10,0.5555555555555556,3.737950038865981,0.6894553975436328,196,1
120167,107679,11,0.6470588235294118,4.116873220555933,0.7608839689722042,196,1
120167,97939,11,0.6111111111111112,4.1155789656157005,0.7601513682396034,210,1
120167,82217,12,0.6666666666666666,4.52369963233469,0.8460030165912518,224,1
120167,103895,11,0.6470588235294118,4.116873220555933,0.7608839689722042,196,1
120167,93026,11,0.6111111111111112,4.1155789656157005,0.7601513682396034,210,1
120167,99974,11,0.6111111111111112,4.144776450644739,0.7745744451626804,210,1
120167,104525,10,0.5555555555555556,3.736655783925748,0.688722796811032,196,1
1932,90065,1,0.1,0.45511961331341866,0.1111111111111111,18,1
1932,40098,2,0.046511627906976744,0.8243889863822738,0.17777777777777776,324,1
1932,101336,2,0.2,1.0764545478730305,0.3111111111111111,27,1
1932,8413,7,0.6363636363636364,4.309439338044542,1.2391836133215444,81,1
1932,54392,3,0.08571428571428572,1.4457239209418855,0.37777777777777777,261,1
1932,108201,3,0.2727272727272727,1.921445406437729,0.6102564102564103,45,1
1932,23867,4,0.4,1.7426981253152558,0.41226053639846744,45,1
90065,8413,1,0.1,0.45511961331341866,0.1111111111111111,18,1
2219,9151,6,0.17142857142857143,1.908939118802566,0.2709116648745132,238,1
2219,106945,6,0.08695652173913043,1.9555231390169854,0.28561754722745436,476,1
122181,56747,14,0.28,3.2699491764045443,0.22461979384128983,855,1
122181,47776,27,0.421875,5.841378746155313,0.2830851146212009,2070,1
122181,110976,24,0.47058823529411764,5.121238399544238,0.23252631922042324,1350,1
122181,78813,6,0.10909090909090909,1.3672830618086986,0.0823518264074654,720,1
122181,53580,16,0.2962962962962963,3.7350745587423284,0.2578498560844156,1125,1
122181,22462,9,0.09278350515463918,2.1280377588589054,0.15729046354916248,2745,1
38219,5509,2,0.046511627906976744,0.6126864260370327,0.08010012515644556,504,1
38219,57537,0,0.0,0.0,0.0,294,1
38219,69607,1,0.043478260869565216,0.2710850306818168,0.025,63,1
38219,52907,1,0.011494252873563218,0.4170323914242463,0.09090909090909091,1407,1
38219,30666,1,0.043478260869565216,0.3001016285004131,0.03571428571428571,63,1
38219,49638,4,0.16,1.1596703159261903,0.1327450980392157,168,1
38219,51603,1,0.03225806451612903,0.23782951347935782,0.014925373134328358,231,1
38219,95070,1,0.034482758620689655,0.23161615589971676,0.013333333333333334,189,1
49689,100717,26,0.5306122448979592,6.07717708027888,0.37959934482655555,1376,1
49689,111660,27,0.38571428571428573,6.342727898924924,0.4083106088857294,2322,1
49689,14651,31,0.5,7.242734282791057,0.46218265978980005,2150,1
49689,64680,7,0.15217391304347827,2.1178589834463595,0.3264435896669974,430,1
49689,7026,30,0.5,7.029720985937872,0.44262745463098113,2021,1
49689,131592,30,0.6122448979591837,6.889365856211147,0.412236289245415,1548,1
49689,55085,30,0.4166666666666667,7.009092746619865,0.44596228389500464,2537,1
49689,80782,29,0.4393939393939394,6.799344055654444,0.4350476989334311,2236,1
49689,100461,30,0.5,6.890857209658913,0.4102576991646852,2021,1
49689,18878,7,0.15217391304347827,2.0683159351238776,0.3046570972922697,430,1
49689,16442,9,0.14754098360655737,2.613204660429284,0.36263434258306104,1161,1
57000,94410,1,0.045454545454545456,0.40242960438184466,0.08333333333333333,42,1
57000,13441,13,0.5416666666666666,3.698127349595068,0.43741124853673047,336,1
57000,57218,1,0.045454545454545456,0.32351545314867247,0.045454545454545456,42,1
57000,126251,1,0.023809523809523808,1.4426950408889634,0.5,462,1
57000,86368,13,0.40625,3.744143129373184,0.4582445818700638,504,1
57000,30631,11,0.44,3.1117461679674756,0.3583134523934798,315,1
57000,11416,11,0.22,3.232220637116127,0.4139222375477194,840,1
57000,17566,12,0.5,3.35572353605312,0.3832445818700637,315,1
57000,120095,11,0.44,3.0543897780047464,0.34332210124990875,315,1
57000,7087,10,0.3225806451612903,2.962944475983527,0.3898907287008891,420,1
57000,98765,12,0.41379310344827586,3.35572353605312,0.3832445818700637,420,1
57000,17265,1,0.043478260869565216,0.2710850306818168,0.025,63,1
63109,26886,4,0.10526315789473684,0.8596979260378543,0.04527573937703034,320,1
63109,98234,6,0.42857142857142855,1.5115783624800576,0.14003380389315936,100,1
63109,80380,5,0.11627906976744186,1.3542590281273414,0.16283621252960878,380,1
63109,55195,3,0.13043478260869565,1.3492608676886981,0.3557142857142857,160,1
63109,62282,4,0.10810810810810811,1.0190848301986126,0.11895994990334613,310,1
63109,59518,2,0.16666666666666666,0.5542926255632055,0.06821428571428571,40,1
91453,125793,18,0.3050847457627119,4.666024026462865,0.395651528150402,1272,1
91453,84697,20,0.2597402597402597,5.221226997404448,0.4527544398585769,2332,1
91453,110248,4,0.043478260869565216,1.2386832285385916,0.17366630862871463,2279,1
91453,11165,18,0.27692307692307694,4.66974848012539,0.3988014484055854,1590,1
91453,55807,6,0.10714285714285714,1.428979747030797,0.09917053254050157,477,1
91453,93563,1,0.01818181818181818,0.25831776680732876,0.020833333333333332,159,1
91453,74830,1,0.018518518518518517,0.2473379469500514,0.017543859649122806,106,1
91453,40330,2,0.03389830508474576,0.7193769832498641,0.13383838383838384,424,1
91453,86411,17,0.1827956989247312,4.450552051295693,0.3913351081363076,3021,1
91453,53243,2,0.03571428571428571,0.5301299556112975,0.0459830866807611,265,1
91453,119324,3,0.05555555555555555,1.126990648316992,0.23837719298245616,212,1
91453,124153,1,0.01818181818181818,0.2473379469500514,0.017543859649122806,159,1
91453,55755,30,0.44776119402985076,9.421054029093971,1.4274293487315646,2332,1
91453,97163,5,0.08771929824561403,1.5442331946010606,0.21827383143172618,477,1
91453,84968,10,0.14285714285714285,2.7981528333557857,0.35166867783525707,1431,1
91453,15015,18,0.1978021978021978,4.696015963407239,0.4075931469031663,2968,1
91453,82758,7,0.12962962962962962,2.1407761327775807,0.3042516470628903,424,1
91453,131056,11,0.171875,2.6798033457540136,0.1897276261109236,1166,1
91453,118425,3,0.05454545454545454,1.2270032342018617,0.2883771929824561,265,1
91453,89072,18,0.2857142857142857,4.680580378406576,0.40160390910278293,1484,1
91453,68577,4,0.04081632653061224,1.4284033614911429,0.2657996736026112,2597,1
91453,118549,4,0.05263157894736842,1.3221556079916044,0.2426138876603273,1431,1
91453,67692,3,0.05454545454545454,0.7599944122982996,0.06298425803069765,265,1
91453,118763,5,0.08928571428571429,1.2448451227325747,0.09747558071336734,424,1
91453,43002,2,0.03571428571428571,0.7024575602634701,0.1286549707602339,265,1
107852,38322,20,0.32786885245901637,5.44776736708764,0.538213583051033,1368,1
107852,87344,28,0.4117647058823529,7.19357764437724,0.5963994317542777,2223,1
107852,89121,22,0.36666666666666664,5.920369792083402,0.5638456118409565,1425,1
107852,130166,20,0.32786885245901637,5.511361913849481,0.5590006170076057,1368,1
107852,20496,17,0.25,4.200773637779231,0.30431193297528936,1596,1
107852,812,22,0.36065573770491804,5.961072967225093,0.5796943245317745,1482,1
107852,106292,4,0.043478260869565216,0.9820450572136836,0.06895006011207139,2223,1
107852,30700,29,0.4461538461538462,7.833690803061419,0.7505484447604406,2109,1
107852,61462,18,0.3,4.9736989056807195,0.5040704801118269,1197,1
107852,116685,27,0.4090909090909091,7.232286969227338,0.6809660558403817,2052,1
107852,80593,29,0.34523809523809523,7.304420272506257,0.5676691916736296,3192,1
107852,87657,20,0.3389830508474576,5.429330165304564,0.5292855934607134,1254,1
107852,83421,22,0.2619047619047619,6.1230336141268475,0.6343526876604282,2793,1
107852,2515,21,0.23595505617977527,5.30364294062202,0.41549589041958296,3021,1
107852,85969,23,0.35384615384615387,6.300309420583938,0.6313523439317292,1767,1
107852,122347,33,0.4647887323943662,8.389287855775839,0.6683712618773553,2679,1
107852,115335,23,0.3484848484848485,6.334627385060337,0.6422827552985917,1824,1
107852,58172,24,0.375,6.036142298830713,0.4690806830470296,1767,1
68239,7291,13,0.48148148148148145,3.1202831685087986,0.2292898908303973,396,1
68239,83453,13,0.23636363636363636,3.23506418368028,0.2686049425425225,1012,1
68239,44099,4,0.09090909090909091,1.0067505488382804,0.0985726501923736,572,1
36744,44323,31,0.8157894736842105,6.6338307365066616,0.32337639745292895,1190,1
36744,130158,31,0.775,6.641254882526884,0.3280009798704585,1258,1
36744,33805,28,0.4666666666666667,5.903738790704541,0.2798573800444405,1836,1
36744,101361,32,0.25196850393700787,6.9386245057385905,0.3588524367631525,4250,1
92395,24099,24,0.42857142857142855,5.354806100591385,0.3190157139812965,1575,1
92395,38606,6,0.09836065573770492,1.3337940514530733,0.08967664299567002,1120,1
92395,71484,7,0.15555555555555556,1.4898375663789312,0.07723655918672036,595,1
92395,17146,20,0.136986301369863,4.347286102348161,0.22643394631235808,4585,1
28994,91025,12,0.15384615384615385,3.2470075370645075,0.3167943815361993,2021,1
28994,51631,6,0.06,1.7174275700474797,0.18910779232587743,2709,1
28994,67034,5,0.1111111111111111,1.3164392571194414,0.12417748917748918,301,1
28994,52162,12,0.13636363636363635,2.894999525993,0.20328549920581104,2451,1
28994,73033,4,0.06451612903225806,1.0722074144513862,0.10096704228315419,989,1
28994,51425,8,0.1509433962264151,2.2278229904618443,0.23153309578059267,774,1
28994,98865,7,0.1346153846153846,1.9717623481915219,0.20871563546313235,688,1
28994,31928,9,0.0967741935483871,2.2996096878202756,0.19732299043718635,2537,1
28994,15015,7,0.07608695652173914,2.1596412204890423,0.32147036010994023,2408,1
28994,55728,7,0.15555555555555556,1.861636181971065,0.19791336155294167,387,1
28994,105827,7,0.109375,2.0130493680440624,0.26309840432791254,1204,1
28994,128893,12,0.1643835616438356,2.93725797700541,0.21213127172394874,1806,1
28994,39160,6,0.08108108108108109,1.4972563214831598,0.11717335209946048,1591,1
28994,124585,17,0.34,4.496933504355099,0.45001248487551765,1032,1
91025,98865,6,0.10526315789473684,1.6672371644142965,0.17069485367193984,752,1
91025,52371,6,0.125,2.2809766070108672,0.4636689763624747,329,1
91025,22842,6,0.10344827586206896,2.4419188255158564,0.5477025898078529,799,1
91025,51631,6,0.057692307692307696,1.6878099640127475,0.17740280000836917,2961,1
91025,29083,17,0.2537313432835821,4.236333259726471,0.32642718485395256,1739,1
91025,128893,18,0.2535211267605634,4.481718348973795,0.34300000295808447,1974,1
91025,42341,7,0.109375,1.6842964975329093,0.12467485149654513,1128,1
91025,126847,7,0.1044776119402985,1.9511524164618295,0.24415090323066135,1269,1
91025,6140,6,0.1016949152542373,2.448898693119424,0.550970563664062,846,1
91025,42342,5,0.1,1.2743534340976561,0.10581327934269111,376,1
91025,52162,10,0.10638297872340426,3.2851691887414445,0.5280544000545955,2679,1
91025,94915,17,0.14166666666666666,4.257967891768505,0.3273945739137364,4230,1
91025,39790,5,0.10416666666666667,1.9894263758793194,0.42231559290382825,282,1
91025,55011,6,0.125,2.2809766070108672,0.46366897636247484,329,1
91025,51425,8,0.14035087719298245,2.198205384427112,0.21982810346308437,846,1
23070,85090,5,0.044642857142857144,1.7659318274485476,0.3235539413505515,2916,1
23070,6712,2,0.02197802197802198,0.965586857120454,0.26666666666666666,972,1
23070,108143,2,0.023255813953488372,0.6814849176574682,0.1111111111111111,567,1
23070,122742,1,0.012195121951219513,0.9102392266268373,0.3333333333333333,162,1
23070,67687,7,0.07526881720430108,3.1002452360611965,0.7482893848906698,1539,1
23070,129905,2,0.022222222222222223,0.5790515279697028,0.06925418569254185,891,1
23070,78601,0,0.0,0.0,0.0,81,1
23070,44679,5,0.06097560975609756,1.7262725929683902,0.2839718112956653,486,1
23070,39435,2,0.02197802197802198,0.7929536556453743,0.17063492063492064,972,1
23070,127967,6,0.06451612903225806,1.854974526540019,0.2639582444159909,1458,1
23070,56969,6,0.07317073170731707,2.175112018068934,0.42293555906459135,567,1
23070,37088,2,0.018867924528301886,0.6833245247320874,0.1236111111111111,2187,1
23070,93154,3,0.03529411764705882,1.2239360280997729,0.25874125874125875,567,1
23070,83474,3,0.033707865168539325,0.8596257752584278,0.09741784037558684,891,1
23070,3001,6,0.056074766355140186,1.6533243518128367,0.16757303846037647,2592,1
23070,5235,4,0.04878048780487805,1.3776846140454286,0.24924258537161761,405,1
23070,7387,0,0.0,0.0,0.0,81,1
23070,35930,2,0.022727272727272728,0.5136495189972342,0.0418622848200313,729,1
23070,68799,2,0.024390243902439025,1.782318312784072,0.5526315789473684,243,1
23070,10199,4,0.042105263157894736,1.1885693831565112,0.14270672829994863,1458,1
23070,4444,14,0.14432989690721648,3.5708596671510167,0.29778180497716006,2430,1
23070,74853,3,0.033707865168539325,1.3208019790452772,0.3106893106893107,891,1
23070,23596,5,0.04716981132075472,1.2926175754747686,0.1116869980840569,2430,1
23070,79609,1,0.012048192771084338,0.4170323914242463,0.09090909090909091,243,1
23070,39365,6,0.05405405405405406,1.6722070184620788,0.17474896438630239,2916,1
23070,48277,1,0.011764705882352941,0.265872585674852,0.023255813953488372,405,1
23070,99499,1,0.011363636363636364,0.40242960438184466,0.08333333333333333,648,1
23070,89857,3,0.033707865168539325,1.176728008030428,0.2454212454212454,891,1
23070,56073,1,0.010869565217391304,0.48089834696298783,0.125,972,1
23070,6418,2,0.024096385542168676,0.646668941057817,0.09999999999999999,324,1
23070,39385,2,0.022727272727272728,0.5316179869609479,0.04953703703703703,729,1
23070,87038,1,0.011627906976744186,0.23307527170850925,0.0136986301369863,486,1
92580,2856,15,0.6521739130434783,4.792572745423809,0.6644732326048788,360,1
92580,123880,16,0.6956521739130435,5.151881853654655,0.7262207386248307,380,1
92580,107994,17,0.7083333333333334,5.4777066643226195,0.7724097405413868,420,1
92580,41996,16,0.6666666666666666,5.14552886928857,0.7232967620166437,400,1
92580,59168,16,0.6666666666666666,5.150006545635457,0.7252106376147298,400,1
92580,130274,18,0.75,5.88583578243576,0.8539860074117713,440,1
92580,38981,18,0.8181818181818182,5.806165403075671,0.8200287881604345,400,1
82498,93385,1,0.010638297872340425,0.2710850306818168,0.025,1876,1
82498,8195,18,0.2,5.1375184638145095,0.6131453064558164,2747,1
82498,8106,32,0.38095238095238093,8.766107295657665,0.8976902059342111,3283,1
82498,12832,7,0.0707070707070707,2.508412208328429,0.48387423318660505,2613,1
82498,100456,23,0.3194444444444444,6.004235314138713,0.5261734800101394,1876,1
82498,58233,23,0.2987012987012987,6.13666169019686,0.5711715069669294,2211,1
82498,66526,23,0.3382352941176471,6.039657467440261,0.5382744742539908,1608,1
82498,38983,9,0.12857142857142856,2.7685245678729795,0.38136634952137816,804,1
82498,3337,24,0.34285714285714286,6.307851543526981,0.5633122671489266,1809,1
82498,108608,20,0.273972602739726,5.247846882731313,0.46663137977036473,1742,1
82498,111683,15,0.2,4.137866621888221,0.4405128393008566,1541,1
82498,122178,23,0.2,6.136424665765158,0.577173888052801,4757,1
82498,34957,7,0.10144927536231885,2.093916211935019,0.2985289916615883,603,1
82498,48435,18,0.24,5.15957052068115,0.6074824287185207,1742,1
82498,89611,6,0.05825242718446602,1.6950538433480569,0.19369133381296538,2814,1
82498,127061,7,0.10144927536231885,2.093916211935019,0.2985289916615883,603,1
82498,37231,9,0.13043478260869565,2.6066671097960965,0.3018291491117578,737,1
82498,78672,7,0.10144927536231885,2.093916211935019,0.2985289916615883,603,1
82498,54352,9,0.13043478260869565,2.753921780830578,0.3737905919456206,737,1
82498,65753,23,0.2987012987012987,6.090670745844976,0.5559617668406798,2211,1
82498,131018,24,0.3,6.334326725660404,0.5733222771589367,2479,1
82498,121553,9,0.13043478260869565,2.753921780830578,0.3737905919456206,737,1
82498,50579,15,0.16853932584269662,4.291423560485956,0.5241731196045203,2479,1
82498,128102,16,0.18604651162790697,4.308178548539982,0.4210907694477523,2345,1
82498,64483,7,0.10144927536231885,2.093916211935019,0.2985289916615883,603,1
112431,132295,5,0.17857142857142858,1.9410230736998169,0.4046216475095785,162,1
112431,23129,5,0.15151515151515152,1.9558971410643036,0.4104086845466156,192,1
112431,114854,4,0.36363636363636365,1.5102612226530536,0.3027697956577267,54,1
112431,89794,3,0.09375,1.0470716970334903,0.17939814814814814,174,1
112431,76895,4,0.5714285714285714,1.326127010309114,0.20717592592592593,30,1
112431,81188,3,0.07692307692307693,1.2132870182796838,0.26828703703703705,216,1
132295,1134,5,0.125,2.1253659314090596,0.4833333333333333,486,1
132295,517,5,0.13513513513513514,1.6376425690959784,0.25775681341719076,405,1
132295,120021,4,0.11428571428571428,1.6996432102195533,0.3888888888888889,324,1
132295,12338,4,0.14285714285714285,1.81026419057264,0.4590277777777778,135,1
132295,23129,16,0.37209302325581395,6.262650291665765,1.3926549570509925,864,1
132295,114854,4,0.125,1.7649587736620218,0.4323994252873563,243,1
132295,2844,1,0.03225806451612903,0.21762218018550925,0.010101010101010102,135,1
132295,89794,7,0.14285714285714285,2.4388761812885535,0.4384869084855212,783,1
132295,81188,13,0.26,5.2681695201294465,1.231665385013112,972,1
132295,47271,6,0.13333333333333333,2.400923543902101,0.513888888888889,648,1
132295,76895,4,0.14285714285714285,1.5808245613180822,0.3368055555555556,135,1
132295,103053,1,0.03571428571428571,0.33380820069533407,0.05,54,1
132295,39543,4,0.14285714285714285,1.81026419057264,0.4590277777777778,135,1
132295,92388,4,0.14285714285714285,1.81026419057264,0.4590277777777778,135,1
132295,58877,7,0.25,2.4865538261349376,0.4494234800838574,216,1
132295,79157,5,0.17857142857142858,1.7958328368018508,0.32442348008385746,162,1
58751,52138,41,0.7592592592592593,9.832924356855301,0.6525127440679408,2254,1
58751,109386,41,0.7735849056603774,9.890473405660128,0.6649711830282028,2208,1
58751,64293,45,0.8333333333333334,10.829052161191544,0.7253965636895017,2438,1
58751,64945,38,0.7037037037037037,9.169293726930396,0.6200551574900671,2116,1
58751,80646,38,0.7037037037037037,9.146503230174758,0.613619010033962,2116,1
58751,48549,38,0.7037037037037037,9.107145687482554,0.6019891274768102,2116,1
58751,117778,41,0.640625,9.86307355327868,0.6614038597541678,2714,1
35991,89753,44,0.4888888888888889,10.727114693129225,0.7498552956423952,4200,1
35991,119978,44,0.4888888888888889,10.647735112788896,0.7237724527534739,4200,1
35991,30007,66,0.7096774193548387,17.00125418040486,1.4239462094102864,6300,1
35991,59595,19,0.2159090909090909,4.54728914146802,0.3089663055204469,1932,1
